state,district,soil type,crop,n,p,k,temperature,humidity,rainfall,recommendation,accuracy,yield
Karnataka,Mysuru,Black Soil,Rice,79.63442612583631,21.63578216551885,66.77153183742425,26.83069918680969,81.33190185488337,1046.019958920534,Rice,98.65263985903806,3887.900504499183
Maharashtra,Pune,Red Soil,Rice,90.13373562949744,17.84278013596696,73.2492258155764,25.296530948913084,81.43561989795143,1148.35617360605,Rice,98.96178049336632,3016.7838853604812
Tamil Nadu,Madurai,Red Soil,Millet,53.96109247792239,30.24129332255608,55.91080214475858,30.862873887314915,46.92916466132819,508.2554553560899,Millet,93.58395531568513,1327.662620856644
Tamil Nadu,Madurai,Alluvial Soil,Maize,102.68475000952623,48.68110633866933,66.77248278639587,23.519931803336636,64.6645081427748,569.937872572672,Maize,98.05090720620125,3253.8975801191377
Andhra Pradesh,Nellore,Clay Soil,Rice,91.185028426124,23.98907736439,64.51217871004907,25.338197751744552,90.59423673239928,1093.7622613828726,Rice,88.46159190271867,4089.6696656245267
Gujarat,Surat,Alluvial Soil,Cotton,71.69350458186771,59.73097525504496,50.38167410493102,26.303569588965416,73.2424900667809,612.428744006176,Cotton,97.46948046892291,1902.8876265437173
Kerala,Palakkad,Alluvial Soil,Rice,106.05971882259668,27.220178499219017,47.06362544791702,28.202786331002535,83.83871022822157,1175.4170835677826,Rice,86.42770567616672,3777.105885693605
Tamil Nadu,Erode,Black Soil,Cotton,72.63648391230612,48.63451132967893,40.583651196816675,24.631852245596033,60.75365346602244,726.3533528904378,Cotton,88.2636723579784,1556.6595534130481
Karnataka,Mysuru,Alluvial Soil,Rice,87.91931575951436,47.4135086811459,57.0807749352648,20.911905476315386,80.63418396170646,1221.784670751676,Rice,87.65407584599176,3770.7565427383033
Maharashtra,Pune,Clay Soil,Sugarcane,81.8214919286476,51.51128380683938,19.65043778619514,29.30712128990389,73.11636710009685,842.9891932821902,Sugarcane,95.23060022274808,4613.152157741845
Maharashtra,Nagpur,Black Soil,Cotton,73.36183454541502,44.00036101631098,48.137743771215234,30.925734809144025,59.751578161065396,843.7679314268784,Cotton,92.13458528646768,1698.319066413665
Andhra Pradesh,Nellore,Red Soil,Sugarcane,106.26273172216025,75.99918635232628,24.973815544113044,28.226141499091035,79.41044164210113,1148.1083982735909,Sugarcane,89.89565072564048,5035.64928132422
Kerala,Thrissur,Alluvial Soil,Rice,74.40976090574415,31.50862283326113,73.46611906448514,23.359159263138714,80.43648156464147,1192.7415390022002,Rice,89.4619285166578,3380.45582992026
Andhra Pradesh,Nellore,Black Soil,Wheat,85.13847964053421,27.1105277631195,47.96735340376544,26.340728253339158,41.907430380270284,869.498461242548,Wheat,91.81741239711879,2673.181655360782
Andhra Pradesh,Ongole,Black Soil,Maize,71.76547848322619,51.6738751038359,110.38334282386475,28.963190498600454,66.58911571573346,772.1384183973381,Maize,93.13593201993862,2504.6983237040745
Karnataka,Bengaluru,Sandy Soil,Sugarcane,105.82823056698173,44.69401433968789,40.721516947660824,28.133513595852236,77.52403694757274,864.69199554679,Sugarcane,92.01610487421459,5964.472725472575
Gujarat,Ahmedabad,Red Soil,Millet,78.20988650720238,32.58048549251436,22.120893765764208,27.881777347646988,51.90114656018767,494.3105633202819,Millet,90.52340441746578,1488.0879144456246
Andhra Pradesh,Ongole,Clay Soil,Wheat,116.98949342727707,51.52026593464825,61.32322935723595,22.057887994560016,49.95948772221247,550.0207647754469,Wheat,85.16280908517363,3692.313628208318
Andhra Pradesh,Ongole,Red Soil,Rice,88.71257654770447,26.223657082482998,35.34514500498534,25.76533405151408,71.45054893544871,1063.6173049222523,Rice,88.53143691131662,3049.1734681672756
Kerala,Thrissur,Black Soil,Sugarcane,79.02253464369223,39.729527972914504,21.885198193994896,29.800948105006874,80.59872989429957,1276.4282572392187,Sugarcane,87.72901647308159,5720.952231019658
Andhra Pradesh,Ongole,Black Soil,Cotton,84.0169859218097,57.31480265162516,45.88350331876312,31.568834832785107,70.73373140835874,770.5164439980722,Cotton,88.86031163156692,1840.90167019697
Tamil Nadu,Madurai,Sandy Soil,Groundnut,51.32686244801056,44.753021447368155,67.85302310770881,25.597835493629738,69.80331777267584,598.0425633715192,Groundnut,85.60346775638888,2355.2255798130464
Andhra Pradesh,Guntur,Clay Soil,Groundnut,45.69040763793069,58.56573512466137,56.086945358313834,25.901070379888996,66.4320383163993,815.9295235168408,Groundnut,98.19343338459059,2019.4341771760542
Andhra Pradesh,Ongole,Sandy Soil,Cotton,92.91166341325099,47.60508817366507,27.616428472504563,28.10699332447741,57.4071576744514,887.2731716542604,Cotton,96.95629492349019,2325.6016183607053
Kerala,Palakkad,Clay Soil,Groundnut,58.75523662758933,52.11848653784964,75.06347319542623,21.50119872336486,77.34212176192301,660.3068743357246,Groundnut,96.88128941777248,2017.2488962403143
Andhra Pradesh,Guntur,Red Soil,Millet,43.13409744986845,40.791685326469505,24.10750923265416,29.436829446822813,52.005034044030005,563.5420186181711,Millet,97.16839991589515,1230.6651799008246
Karnataka,Tumkur,Black Soil,Cotton,81.51973848202957,46.72255108827544,67.65602785299484,29.742865576652527,64.78044621822305,955.3119703641175,Cotton,86.6733816413323,1519.7464126059451
Andhra Pradesh,Guntur,Black Soil,Cotton,74.66936007344852,59.327491972500134,64.26625567862415,31.387356028067117,64.15525490026798,705.5251483964541,Cotton,90.66755480922296,2047.0011244550826
Kerala,Palakkad,Black Soil,Cotton,74.24924404670442,62.30316991740155,63.575653392786194,26.381401132754952,48.038845391259926,1061.0487716493105,Cotton,93.64997601801805,2072.983709738299
Maharashtra,Pune,Red Soil,Rice,73.1826705118705,27.84433602868649,46.38728289724288,21.26806226093576,83.21524633735537,990.0348355342152,Rice,96.18139686787877,3527.0350165861882
Karnataka,Bengaluru,Clay Soil,Rice,81.51009634947117,32.65976543554849,73.48325604756153,23.320942197644413,74.76291664889763,1255.569072642692,Rice,96.40889580146047,3488.9139331582087
Tamil Nadu,Salem,Black Soil,Cotton,64.12903497242766,41.21806744752628,37.43508667726217,24.8345971620722,71.31267981687715,932.2526242950244,Cotton,85.29271769715669,2095.8305870920317
Maharashtra,Pune,Red Soil,Sugarcane,85.12187198293593,40.491557168381846,42.73282698826261,29.371263365484765,84.33734546202815,1554.9413514695289,Sugarcane,87.69909175215155,5110.013567293233
Maharashtra,Nagpur,Clay Soil,Cotton,60.84660707762461,65.13192432544363,66.67679136886939,26.66100299536088,64.12137982325207,744.0970295331521,Cotton,92.2654913138413,1859.5646366828314
Karnataka,Bengaluru,Red Soil,Cotton,63.039031029785235,59.72157242425951,41.239154489629335,25.715821459449536,63.2360490688873,806.2967474399165,Cotton,97.11238641096388,2323.34397566775
Kerala,Palakkad,Red Soil,Sugarcane,76.68621165254396,39.615744727328405,43.255667476826204,27.689405328429466,74.59303093427755,1279.7471836957818,Sugarcane,96.38999800924546,5553.511822277698
Maharashtra,Nagpur,Clay Soil,Groundnut,39.26819670105476,47.091588350378586,79.74581429997095,23.373792795070994,66.6961281743682,795.8198956566504,Groundnut,98.16190044150319,1985.828736366321
Tamil Nadu,Madurai,Sandy Soil,Groundnut,53.02694972227829,52.368300687177566,54.3708425055773,24.722019667209604,74.28546113248873,813.529646398629,Groundnut,92.02729066736852,1694.623003880237
Tamil Nadu,Coimbatore,Black Soil,Cotton,84.79417908338114,54.619772443303816,46.6365280305821,27.308788449239067,64.00707774107714,894.6101935949093,Cotton,98.40620654462138,2333.6475748766793
Maharashtra,Nashik,Red Soil,Groundnut,34.78464231681474,61.43640233552087,59.28785826127127,28.661665540527316,60.63996844657919,673.9490103620825,Groundnut,95.55091920284734,1792.5557689603766
Andhra Pradesh,Nellore,Black Soil,Cotton,71.48996491261873,59.08734011472025,73.67570838299679,35.11629787938385,68.5942584143805,749.9799198513513,Cotton,86.70834076831278,2434.00188397085
Gujarat,Vadodara,Red Soil,Wheat,126.58727264607612,56.315824072188846,31.68675908042929,22.819321181021863,44.53630194301601,917.4790294654915,Wheat,88.21976601246321,3471.3034294102226
Maharashtra,Pune,Alluvial Soil,Sugarcane,85.92021971356729,58.73775123548851,34.938621792487154,30.25633845836092,77.06700249776779,873.3000217483506,Sugarcane,98.5316088732448,5455.817138326623
Karnataka,Mysuru,Sandy Soil,Wheat,115.82203802732438,38.088661180642134,17.862250692369575,20.649097494657454,48.88059266684152,471.0752198340309,Wheat,98.45117981496024,2696.0910261616527
Karnataka,Mysuru,Sandy Soil,Maize,91.05773671412445,58.416990549634264,88.84943506626367,28.95321607194841,67.94080896391918,596.8089117848995,Maize,98.12088635518019,2987.067825732938
Gujarat,Ahmedabad,Clay Soil,Sugarcane,110.08711551957418,51.286979941382924,38.72835890916346,25.165429038933347,75.97517791862148,1200.6887038989332,Sugarcane,85.82235302899849,4667.051603495168
Karnataka,Mysuru,Clay Soil,Cotton,87.33524802844829,67.88086766499855,29.788504886018366,30.397410309840176,61.39781407168739,698.9276834318591,Cotton,98.33962497585165,1959.1924784380758
Maharashtra,Nagpur,Red Soil,Cotton,72.0761059142694,55.11993260785777,52.90302660019336,33.63265944199608,60.417296807738445,850.8893681031514,Cotton,88.08756054682952,1941.7643457367467
Tamil Nadu,Coimbatore,Clay Soil,Maize,85.03379755474694,60.742451406543246,65.66755573840197,20.18950633296555,63.793822018167766,982.5249800733408,Maize,89.59714645617325,3004.1981422406366
Kerala,Kozhikode,Clay Soil,Maize,72.73020522772659,47.222045016586144,73.96518766256654,25.175780589797768,57.28038864012171,838.2526998117702,Maize,93.34564144742242,2848.6668660785754
Maharashtra,Pune,Black Soil,Cotton,80.7693284488023,52.196289315670356,35.87369317488177,25.597405138277146,60.957962690694146,656.4380204469344,Cotton,88.85798499635904,1773.3925078987265
Andhra Pradesh,Nellore,Alluvial Soil,Rice,70.2199267986915,33.425780107548896,51.06861666652297,22.285159974531986,76.39447546116313,1345.0024462499746,Rice,85.72518448310768,3844.462921292882
Karnataka,Bengaluru,Clay Soil,Cotton,69.48907548923566,54.3848399176999,45.57653864333227,30.23594246747516,64.37338753442847,1077.391334376579,Cotton,90.66215779079762,2186.977927690419
Andhra Pradesh,Guntur,Black Soil,Cotton,75.03527757456732,68.61136721335347,59.79334511521347,30.29019951821406,59.129227704574106,838.0590893311924,Cotton,87.26704030775905,1975.1255076166367
Maharashtra,Nashik,Red Soil,Groundnut,40.75555362707987,47.69187907963546,73.60466377454102,25.384612717840728,69.03406934755789,827.2886759573198,Groundnut,92.29039458241975,1599.0236753090414
Karnataka,Tumkur,Alluvial Soil,Rice,99.92650753425062,33.96241928113528,53.05161373425922,25.537208021914516,79.69114993880908,1117.9573642763373,Rice,88.41074504815535,4065.4873737821745
Karnataka,Mysuru,Red Soil,Sugarcane,101.219170652158,65.63989536168631,33.785878626468474,31.291943444131455,76.37333867059192,1406.3300414726368,Sugarcane,97.69822489927788,5548.170813936709
Kerala,Kozhikode,Clay Soil,Cotton,64.90395282076142,64.02988541013659,64.02123172650417,30.112653933516896,66.45272734147957,740.9767972322595,Cotton,94.8735808888158,1557.4187164707753
Andhra Pradesh,Nellore,Red Soil,Wheat,96.37064352391022,49.46883956183343,19.209162855235235,22.825726727297692,42.92964839874945,727.4799469590915,Wheat,93.2454241711323,3202.30131210677
Andhra Pradesh,Ongole,Black Soil,Maize,79.55599807665628,56.31592708773201,82.45958722855917,22.14873513469564,57.643451893467116,749.5443156649528,Maize,98.54631853538707,2672.1166282633258
Maharashtra,Nagpur,Sandy Soil,Maize,79.24813726653672,59.466757395526116,60.695293928726755,22.946817284825865,62.25238195391192,743.2467404669248,Maize,92.13661869742633,2886.436928855252
Karnataka,Mysuru,Clay Soil,Groundnut,44.767299058203086,57.42810597034051,46.96944964358466,25.231530345386993,71.50443014474979,468.44895295694187,Groundnut,88.539824176858,1729.6849660271193
Gujarat,Vadodara,Clay Soil,Cotton,82.5335940514252,53.75075142436634,57.65618806583181,32.21751833495058,62.85208311403319,804.8116705399514,Cotton,91.86905665488905,2096.7907322820674
Maharashtra,Nashik,Alluvial Soil,Sugarcane,112.52387784500937,44.480681342726534,34.2852248285819,27.939632216403176,79.60856048300353,1286.8117366117065,Sugarcane,93.62947012729894,5863.784456900012
Maharashtra,Nashik,Alluvial Soil,Groundnut,33.37346923450997,49.87902265797621,73.26572022378785,26.280301325504503,71.27748739571291,617.0003161089539,Groundnut,89.25549659152853,2261.5780939498204
Tamil Nadu,Madurai,Red Soil,Rice,106.63050958906636,35.94549276668483,64.90130370933579,23.42496531251443,85.36056632212708,1322.548314746951,Rice,91.46375116154097,3251.525688683
Karnataka,Mysuru,Clay Soil,Maize,83.64762209178483,61.12459009562483,54.1010475640542,29.158158387149,70.98523585308124,724.3064642350909,Maize,87.39202325996476,2999.591544114882
Tamil Nadu,Madurai,Alluvial Soil,Rice,85.40010888222128,32.31011915588382,42.49478129641501,23.471317335184466,73.27086109692975,1317.4453115678384,Rice,89.92664663795618,3359.013261796998
Gujarat,Vadodara,Alluvial Soil,Rice,72.84577048708893,43.30298887274712,71.30159995061712,27.055185726421477,83.61081133702457,1166.971602947422,Rice,95.43753642334617,4113.092860389376
Tamil Nadu,Coimbatore,Sandy Soil,Rice,71.32913534183109,31.47020689303514,82.7995906413966,21.953222187018312,80.26086985919933,973.5470005970205,Rice,88.11815499339184,3866.443766194736
Tamil Nadu,Erode,Red Soil,Wheat,117.91137071423445,34.221174691432935,27.429979302036017,22.861160060551768,39.09334660327106,864.7375273196776,Wheat,97.61447136823247,2865.667197207255
Kerala,Kozhikode,Black Soil,Cotton,85.42584152195556,56.6050744102512,35.98560794212888,27.185353376523665,73.12454533955844,586.650544242,Cotton,92.21086062450864,1743.6007976870446
Tamil Nadu,Coimbatore,Alluvial Soil,Rice,63.20586906778092,25.03302020647543,47.12932641910385,25.434413051071946,90.25486840805058,1366.6450337863998,Rice,95.09785552578059,3119.9358215373077
Gujarat,Surat,Sandy Soil,Sugarcane,116.52258640187964,68.30185012251508,11.978171623368755,33.153815271595626,81.2107570192799,1429.6140238752253,Sugarcane,90.52442004521126,5061.928485692345
Karnataka,Bengaluru,Sandy Soil,Rice,76.55876754690989,24.3554376657792,51.183480337376224,28.80925619765419,75.32080456011937,1317.3989461708845,Rice,96.88689571475525,3163.9059743602547
Maharashtra,Pune,Red Soil,Wheat,87.80657137421422,40.38837738210151,43.9954568641637,23.571756839251385,51.051593507996905,509.6529378277364,Wheat,90.97861905338456,3457.3355263300055
Tamil Nadu,Salem,Clay Soil,Groundnut,46.62646296661452,38.43471618342589,63.28253155451754,25.84268916275435,80.12180502520874,677.9565357042926,Groundnut,92.99095353612545,2276.767408645029
Karnataka,Tumkur,Black Soil,Cotton,64.16810076459917,64.67622676619331,48.40838047415815,29.01860272178665,63.523636559586976,705.7151259849322,Cotton,90.04039430584935,2414.8070701887978
Gujarat,Vadodara,Black Soil,Millet,40.63888897807977,37.222259452092885,77.61132601093018,25.628806406510034,65.55980017853938,389.5313128445807,Millet,94.44321691670638,1204.1693695893366
Karnataka,Tumkur,Black Soil,Cotton,94.2084155486414,56.22620015433901,61.291583099058116,28.469043220419394,59.04376063783427,842.9030567045153,Cotton,88.83477292495323,1703.5373700027058
Karnataka,Mysuru,Black Soil,Millet,52.9842937806997,47.267591657406726,41.21367790628929,27.56977219869704,63.60966785869847,623.2578335507073,Millet,98.32171922058302,1386.7547639300972
Maharashtra,Pune,Black Soil,Cotton,64.68030643517254,45.542008869761794,34.78198990311833,31.36044235576424,63.57256977471576,724.5213558279872,Cotton,89.53897839967682,1783.5242761421275
Maharashtra,Nagpur,Sandy Soil,Wheat,87.92932161890839,52.42458651219472,26.349758157832067,16.259013201718567,55.84710766250892,495.54295102588696,Wheat,93.92111681854946,2549.5018070053447
Gujarat,Surat,Black Soil,Rice,84.16680013733453,38.01814057460767,71.68776107510186,22.48911515618365,82.81669229813895,1329.6990197657324,Rice,91.17045705219476,4270.438650202173
Gujarat,Surat,Black Soil,Cotton,77.73268776647885,51.8503898135391,23.129309696354174,29.699627579243966,64.47542232795809,811.7414905299581,Cotton,92.68747840023357,2130.1224312725544
Tamil Nadu,Madurai,Clay Soil,Wheat,109.29837759229893,47.457086559248665,24.869066628219926,21.581622115633678,58.062455244060445,756.4355345338424,Wheat,96.90670589504602,2901.9944869452015
Gujarat,Surat,Sandy Soil,Cotton,83.6676402963164,55.338916974591484,59.0703458202494,28.788400929680037,67.93596448791259,710.2070623886683,Cotton,89.09491573639171,2257.2661895951123
Andhra Pradesh,Ongole,Clay Soil,Rice,100.76474694309209,35.197636842340124,48.740531971295674,25.0733397521377,79.75044633688925,1325.184533039738,Rice,88.0265704433861,3354.964216440988
Andhra Pradesh,Ongole,Clay Soil,Wheat,114.24012883006186,31.633631493967215,44.242289310254776,20.650306199171403,49.455074742052645,787.6006240061652,Wheat,92.40147170532853,2983.6274148652124
Karnataka,Bengaluru,Sandy Soil,Maize,60.19500718482515,39.54111708177344,103.77394096176467,20.320159892771535,62.53237993830381,571.6495884832548,Maize,93.10386007457679,2590.7726577992385
Maharashtra,Nashik,Black Soil,Cotton,72.19013755050523,64.42485761633378,55.85877877567073,27.271018439328287,61.596740529260245,711.8622781559179,Cotton,92.1512763461141,1995.0442460433474
